Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Sri Lakshmi Narasimha Karaavalambam,P. B. Sreenivas,Sanskrit Devotional Slokams,P. B. Sreenivas,01-12-1981,1981,1,4,373653,373.653,6.22755,FALSE,0,"classic kollywood,filmi",0.572,0.251,6,-10.535,1,0.0555,0.958,0,0.107,0.357,84.007,4,Sanskrit
Sri Panduranga Ashtaga,P. B. Sreenivas,Sanskrit Devotional Slokams,P. B. Sreenivas,01-12-1981,1981,1,7,315840,315.84,5.264,FALSE,0,"classic kollywood,filmi",0.526,0.188,8,-10.452,1,0.0395,0.934,0,0.131,0.153,124.274,4,Sanskrit
Sri Venkatesa Sthothra,P. B. Sreenivas,Sanskrit Devotional Slokams,P. B. Sreenivas,01-12-1981,1981,1,6,196106,196.106,3.268433333,FALSE,0,"classic kollywood,filmi",0.469,0.229,7,-15.489,0,0.26,0.99,0,0.105,0.422,76.469,4,Sanskrit
Anjaneya Stuti,S. P. Balasubrahmanyam,Sanskrit Devotional,Various Artists,12-06-2010,2010,1,2,429893,429.893,7.164883333,FALSE,0,filmi,0.613,0.449,6,-9.475,0,0.0853,0.582,0,0.219,0.698,159.986,5,Sanskrit
Sri Ganesa Pancharathnam,"Students, S. Rajeswari",S Rajeswari - Sanskrit Devotional - Vol 3,S. Rajeswari,01-01-1997,1997,1,1,1001173,1001.173,16.68621667,FALSE,0,"doo-wop,carnatic,indian classical",0.653,0.134,1,-16.713,1,0.182,0.864,0,0.129,0.854,89.467,4,Sanskrit
Lingashtakam,"Students, S. Rajeswari, Adi Sankarar",S Rajeswari - Sanskrit Devotional - Vol 3,S. Rajeswari,01-01-1997,1997,1,2,753640,753.64,12.56066667,FALSE,0,"doo-wop,carnatic,indian classical",0.821,0.152,8,-15.332,1,0.115,0.933,0,0.0563,0.676,112.021,4,Sanskrit
Madhurashtakam,"Students, S. Rajeswari, Vallabhachar",S Rajeswari - Sanskrit Devotional - Vol 3,S. Rajeswari,01-01-1997,1997,1,3,965106,965.106,16.0851,FALSE,0,"doo-wop,carnatic,indian classical",0.557,0.241,8,-10.747,1,0.0846,0.872,0,0.195,0.449,92.557,4,Sanskrit
Achutshtakam,"Students, S. Rajeswari, Adi Sankarar",S Rajeswari - Sanskrit Devotional - Vol 3,S. Rajeswari,01-01-1997,1997,1,4,798253,798.253,13.30421667,FALSE,0,"doo-wop,carnatic,indian classical",0.626,0.243,1,-10.729,1,0.0627,0.919,0,0.109,0.455,94.179,4,Sanskrit
Ganesha Pancharatnam - Original,Bombay Sisters,Stothra Maala Bombay Sister Sanskrit Devotional,Bombay Sisters,01-12-1982,1982,1,1,195426,195.426,3.2571,FALSE,0,"carnatic,carnatic vocal,indian classical,tamil devotional",0.699,0.507,1,-9.892,1,0.0884,0.795,1.35E-06,0.0712,0.841,138.63,3,Sanskrit
Shiva Panchakshara Stothram - Original,Bombay Sisters,Stothra Maala Bombay Sister Sanskrit Devotional,Bombay Sisters,01-12-1982,1982,1,3,225480,225.48,3.758,FALSE,0,"carnatic,carnatic vocal,indian classical,tamil devotional",0.425,0.187,11,-10.542,1,0.0413,0.953,0,0.0824,0.156,81.024,4,Sanskrit
Shiva Thandavam,P. B. Sreenivas,Bhakthi Lahari,"P. B. Sreenivas, B.K. Sumitra",1981,1981,1,14,2645707,2645.707,44.09511667,FALSE,0,"classic kollywood,filmi",0.613,0.447,5,-8.862,1,0.0726,0.945,0.0555,0.215,0.624,128.815,4,Sanskrit
Dhyanam,Vidyabhushana,Ganesha Jaya Ganesha - Kannada Devotional Songs 2016,Various Artists,22-08-2016,2016,1,2,85707,85.707,1.42845,FALSE,0,Unknown,0.633,0.384,6,-6.613,0,0.0513,0.832,0,0.353,0.637,106.833,5,Sanskrit
"Vishnu Sahasranamam, Pt. 1",M. S. Subbulakshmi,Vishnu Sahasranamam,M. S. Subbulakshmi,01-12-1981,1981,1,1,405760,405.76,6.762666667,FALSE,0,"carnatic,carnatic vocal,indian classical",0.689,0.311,5,-8.23,1,0.151,0.921,0,0.25,0.501,102.172,3,Sanskrit
"Vishnu Sahasranamam, Pt. 2",M. S. Subbulakshmi,Vishnu Sahasranamam,M. S. Subbulakshmi,01-12-1981,1981,1,2,1391053,1391.053,23.18421667,FALSE,0,"carnatic,carnatic vocal,indian classical",0.696,0.263,5,-9.308,1,0.405,0.901,0,0.305,0.652,104.486,4,Sanskrit
Ganesha Bhujanga Stotram,P. B. Sreenivas,Bhakthi Lahari,"P. B. Sreenivas, B.K. Sumitra",1981,1981,1,7,208378,208.378,3.472966667,FALSE,0,"classic kollywood,filmi",0.453,0.47,4,-9.057,1,0.0553,0.973,0.00928,0.0947,0.534,165.452,5,Sanskrit
Sri Raghavendra Suprabhatham,"P. B. Sreenivas, B.K. Sumitra",Bhakthi Lahari,"P. B. Sreenivas, B.K. Sumitra",1981,1981,1,6,892865,892.865,14.88108333,FALSE,0,"classic kollywood,filmi,kannada bhava geethe",0.438,0.27,9,-6.992,1,0.0342,0.96,0,0.111,0.22,81.845,3,Sanskrit
Sri Srinivasa Sri Venkateshwara Suprabhatham,P. B. Sreenivas,Bhakthi Lahari,"P. B. Sreenivas, B.K. Sumitra",1981,1981,1,1,1237315,1237.315,20.62191667,FALSE,0,"classic kollywood,filmi",0.389,0.326,2,-8.17,1,0.0502,0.99,0.0357,0.327,0.297,68.941,3,Sanskrit
Sri Krishna Ashtaga,P. B. Sreenivas,Sanskrit Devotional Slokams,P. B. Sreenivas,11-10-1999,1999,1,6,190253,190.253,3.170883333,FALSE,0,"classic kollywood,filmi",0.357,0.104,3,-15.313,1,0.0434,0.995,3.86E-05,0.179,0.325,78.821,4,Sanskrit
Navagraha Stothram,P. B. Sreenivas,Sanskrit Devotional Slokams,P. B. Sreenivas,11-10-1999,1999,1,1,330506,330.506,5.508433333,FALSE,0,"classic kollywood,filmi",0.337,0.0573,10,-17.901,1,0.0422,0.994,0.0108,0.0887,0.225,88.823,3,Sanskrit
Sri Mahalakshmi Ashtakaam,P. B. Sreenivas,Sanskrit Devotional Slokams,P. B. Sreenivas,11-10-1999,1999,1,2,243453,243.453,4.05755,FALSE,0,"classic kollywood,filmi",0.472,0.141,10,-12.07,1,0.056,0.946,0,0.0662,0.099,74.215,5,Sanskrit
Sri Rangapura Vihara,M. S. Subbulakshmi,"Remembering the Legend - M.S. Subbulakshmi, Vol. 4","M. S. Subbulakshmi, Gowri Ramanarayanan, Radha Viswanathan",09-09-2016,2016,1,15,370253,370.253,6.170883333,FALSE,0,"carnatic,carnatic vocal,indian classical",0.476,0.413,7,-7.93,1,0.031,0.964,0.0147,0.545,0.522,106.042,4,Sanskrit
Vishnu Sahasranamam,Prof. Thiagarajan,Vishnu Stotranjali,Prof. Thiagarajan,28-09-2006,2006,1,2,2354733,2354.733,39.24555,FALSE,12,mantra,0.592,0.284,2,-12.02,1,0.0818,0.811,0,0.126,0.774,112.49,5,Sanskrit
Vishnu Sahastranaam Stotram,M. Balamuralikrishna,Suprabhatam and Vishnu Sahastranaam,"M. Balamuralikrishna, Narayan Mani",25-02-2013,2013,1,2,2037874,2037.874,33.96456667,FALSE,0,"carnatic,carnatic vocal,indian classical,veena",0.393,0.306,0,-8.742,1,0.0497,0.919,0,0.112,0.354,76.278,4,Sanskrit
Bhaja Govindam - Carnatic Krishna Vishnu Bhajan,M. S. Subbulakshmi,Vishnu Sahasranamam Bhaja Govindam,"M. S. Subbulakshmi, S. P. Balasubrahmanyam",2015,2015,1,3,432800,432.8,7.213333333,FALSE,0,"carnatic,carnatic vocal,indian classical",0.518,0.27,8,-7.478,1,0.0373,0.973,0,0.343,0.295,129.94,1,Sanskrit
"Sri Venkateswara Suprabhatham, Pt. 1","M. S. Subbulakshmi, Radha Viswanathan",Sri Venkateswara Suprabhatam Sanskrit,Various Artists,04-02-1999,1999,1,1,1234640,1234.64,20.57733333,FALSE,26,"carnatic,carnatic vocal,indian classical,carnatic vocal,indian classical",0.687,0.222,7,-12.722,1,0.73,0.985,4.24E-05,0.0979,0.769,101.555,1,Sanskrit
Vishnushahastranaam,Sanjeev Abhyankar,Vishnu Sahastranaam,"Pandit Jasraj, Sanjeev Abhyankar",05-05-2013,2013,1,3,1635914,1635.914,27.26523333,FALSE,19,"bhajan,hindustani classical,hindustani vocal,indian classical,khayal",0.79,0.409,8,-10.395,1,0.0733,0.662,1.93E-06,0.0771,0.43,95.018,4,Sanskrit
Vishnu Sahasranamam,"Chandan, Kraman",Vishnu Sahasranamam,"Chandan, Kraman",29-08-2009,2009,1,7,1629093,1629.093,27.15155,FALSE,0,"bhajan,library music",0.535,0.7,8,-4.884,1,0.0714,0.754,0,0.058,0.588,88.325,4,Sanskrit
